"id","hh_income","top10","female","ranking","earnings","school","college"
49,82981.3372723994,FALSE,0,0.397849462365591,62197.6927381922,2,0
50,86311.1418674751,FALSE,0,0.940860215053763,42969.0633745954,2,0
51,96540.4425059386,FALSE,0,0.5,51808.2284194435,2,1
52,97161.0358300461,FALSE,0,0.919354838709677,30049.8171393746,2,0
53,66924.857463113,FALSE,1,0.978494623655914,24987.1458144583,2,0
54,72785.1143450156,FALSE,1,0.82258064516129,45338.7266018899,2,0
55,83932.3988429208,FALSE,0,0.129032258064516,67116.1224808955,2,1
56,102225.590661147,FALSE,1,0.435483870967742,43546.77234338,2,0
57,84220.9252150656,FALSE,0,0.408602150537634,56674.7533513753,2,1
58,91589.5222521504,FALSE,0,0.71505376344086,33986.2792107287,2,0
59,91071.1528444178,FALSE,1,0.446236559139785,46099.7973477212,2,1
60,80752.7003410888,FALSE,1,0.752688172043011,37838.5886099664,2,1
61,95639.8854300832,FALSE,0,0.150537634408602,62054.0320355588,2,1
62,73949.9571175123,FALSE,1,0.887096774193548,44383.6590639432,2,1
63,97769.5957930159,FALSE,0,0.209677419354839,52499.4671862864,2,1
64,70270.8236826313,FALSE,0,0.994623655913978,26361.0404790696,2,0
65,85157.7162740988,FALSE,1,0.376344086021505,41745.6297790413,2,0
66,75444.7066098491,FALSE,1,0.870967741935484,29528.3147424444,2,0
67,78802.8648452155,FALSE,1,0.424731182795699,61184.97262565,2,0
68,78471.2362393953,FALSE,1,0.118279569892473,62978.6785674618,2,0
69,84130.9853529833,FALSE,1,0.709677419354839,45015.7163696334,2,1
70,82270.4186588125,FALSE,0,0.102150537634409,67965.9165061723,2,1
71,90925.0391020108,FALSE,0,0.543010752688172,55373.2408327456,2,1
72,82720.8877083051,FALSE,0,0.650537634408602,37802.3298838751,2,0
73,89225.1652590298,FALSE,0,0.774193548387097,29653.7698764307,2,1
74,93915.7218220567,FALSE,0,0.338709677419355,66132.0106920659,2,1
75,89733.6902697591,FALSE,0,0.28494623655914,39439.5038816741,2,1
76,100382.022575437,FALSE,1,0.354838709677419,48942.015742786,2,0
77,95560.0603318763,FALSE,0,0.956989247311828,59897.9420141825,2,1
78,72493.9425092603,FALSE,1,0.682795698924731,24519.6718503312,2,0
79,77079.4601192981,FALSE,0,0.295698924731183,60581.6049033963,2,1
80,87354.7557821884,FALSE,1,0.741935483870968,46194.8221344176,2,0
81,81543.0777310365,FALSE,1,0.634408602150538,37447.1906830439,2,0
82,89947.2923238589,FALSE,0,0.962365591397849,27738.0435776605,2,0
83,82948.1121131096,FALSE,0,0.193548387096774,59150.3467734098,2,0
84,96404.5316513551,TRUE,1,0.021505376344086,65691.0136243869,2,1
85,98341.7498542895,FALSE,1,0.817204301075269,47332.1726539443,2,1
86,76243.0420287149,FALSE,1,0.317204301075269,65330.8875030131,2,0
87,89099.2737078799,FALSE,1,0.32258064516129,57299.0634181116,2,1
88,93143.4716933734,FALSE,0,0.39247311827957,53630.5010387609,2,1
89,88059.5771985566,FALSE,0,0.56989247311828,48697.4199293881,2,0
90,101058.136246646,FALSE,1,0.145161290322581,51713.8833162209,2,1
91,87210.536590094,FALSE,1,0.811827956989247,21313.0512424148,2,0
92,96269.361966538,FALSE,1,0.618279569892473,34450.2914564219,2,1
93,87884.8639474466,FALSE,0,0.666666666666667,61476.025514341,2,0
94,67222.2399963608,FALSE,1,0.688172043010753,47969.5470522327,2,1
95,91598.0436994182,FALSE,1,0.220430107526882,48954.1001784184,2,0
96,83292.7048210562,FALSE,1,0.236559139784946,59865.4871303495,2,1
97,87594.31201056,FALSE,0,0.806451612903226,35894.8455413856,2,1
98,88655.7065405341,TRUE,1,0.0268817204301075,78415.9288552761,2,0
99,81589.7297793198,FALSE,0,0.172043010752688,66754.2650934811,2,0
100,94612.0410072592,FALSE,0,0.494623655913978,50040.8079583743,2,0
101,91435.9314871962,FALSE,1,0.365591397849462,53626.4852490506,2,0
102,83697.8470705273,FALSE,1,0.623655913978495,38045.878333587,2,0
103,80071.1616654156,FALSE,0,0.591397849462366,43939.8713780674,2,1
104,96239.2124620037,FALSE,0,0.279569892473118,63967.9858719042,2,1
105,77564.5788148828,FALSE,1,0.844086021505376,28812.5058028176,2,1
106,82251.1188746327,FALSE,1,0.419354838709677,55678.3063946901,2,0
107,86052.4615239434,FALSE,0,0.17741935483871,68424.2548065738,2,0
108,88359.3300141152,FALSE,0,0.725806451612903,52594.1117235558,2,0
109,80575.4770566035,TRUE,0,0.0483870967741935,83806.8881824551,2,1
110,90484.8178266799,TRUE,1,0.0967741935483871,75425.2692866382,2,1
111,79808.039584465,FALSE,1,0.526881720430108,48557.6210208491,2,0
112,89129.6917956007,FALSE,1,0.908602150537634,13423.6203548251,2,0
113,82596.2390630638,FALSE,0,0.112903225806452,47923.1678602532,2,0
114,95748.5830776384,FALSE,0,0.913978494623656,26150.720014475,2,1
115,81096.4081289261,FALSE,1,0.747311827956989,32214.1692935952,2,1
116,95702.6980636725,FALSE,1,0.311827956989247,55683.212481499,2,1
117,86942.9126462404,FALSE,0,0.612903225806452,28797.8323470623,2,1
118,75334.3452214451,FALSE,1,0.263440860215054,54088.1170210543,2,1
119,78650.5932935219,TRUE,0,0.010752688172043,81312.3534891617,2,1
120,77164.1311666826,FALSE,0,0.537634408602151,48554.1272080027,2,0
121,83707.0526269304,FALSE,1,0.241935483870968,38149.6310197719,2,1
122,101488.972835169,FALSE,1,0.596774193548387,31462.3041766717,2,1
123,68554.2611182797,FALSE,0,0.924731182795699,24628.448389417,2,0
124,103031.23928802,FALSE,0,0.661290322580645,48678.7417604329,2,1
125,78978.1985283173,FALSE,1,0.860215053763441,22125.5639597274,2,1
126,81018.8210961087,FALSE,1,0.564516129032258,36810.5068637353,2,1
127,82502.9123270371,FALSE,1,0.736559139784946,42807.9233680836,2,0
128,82678.1684455706,FALSE,0,0.387096774193548,54293.0147124899,2,1
129,79968.9177302952,FALSE,0,0.559139784946237,39018.0724979454,2,1
130,85522.3019213059,FALSE,1,0.795698924731183,22280.0148270596,2,0
131,97195.8735731521,FALSE,0,0.60752688172043,40117.7271374588,2,0
132,86900.9322774452,FALSE,1,0.645161290322581,40368.3976467773,2,1
133,74429.1530619185,FALSE,0,0.510752688172043,28936.0763765178,2,1
134,97296.4944188266,FALSE,1,0.231182795698925,75735.9527123714,2,1
135,71973.5694872744,FALSE,1,0.833333333333333,27220.3194020384,2,0
136,92096.3371015114,FALSE,1,0.967741935483871,34311.8202867288,2,0
137,89163.5483369533,FALSE,0,0.489247311827957,50214.1393521899,2,1
138,73011.6124360467,FALSE,0,0.580645161290323,33377.1495900688,2,1
139,87173.3058685804,FALSE,1,0.602150537634409,51026.9770231559,2,0
140,89225.2640672586,FALSE,0,0.306451612903226,55325.0297694773,2,0
141,86111.8214390146,FALSE,0,0.268817204301075,55035.1445421622,2,1
142,77239.7148959854,TRUE,0,0.0806451612903226,79122.258355821,2,0
143,84129.8421679774,TRUE,0,0.0752688172043011,84534.820410119,2,0
144,84130.5040500448,FALSE,0,0.779569892473118,39017.9003321279,2,1
145,79013.0420447367,FALSE,1,0.532258064516129,36643.9624996243,2,1
146,100178.765115945,FALSE,0,0.935483870967742,28986.4733182647,2,0
147,102078.609690599,TRUE,0,0.0161290322580645,104365.693114725,2,1
148,95075.4129921716,FALSE,1,0.123655913978495,59623.6817150473,2,1
149,79775.9306141805,FALSE,1,0.973118279569892,43960.9832884133,2,1
150,93857.1703907071,FALSE,0,0.655913978494624,39112.957494817,2,1
151,95890.3596066786,FALSE,1,0.553763440860215,24292.0480143587,2,0
152,100075.646513681,FALSE,1,0.731182795698925,37163.4754087526,2,1
153,73637.7661298556,FALSE,1,0.188172043010753,50014.4649441067,2,1
154,105608.01369397,FALSE,1,0.451612903225806,62403.5364704849,2,0
155,82464.2682668741,FALSE,0,0.43010752688172,65389.7776715338,2,1
156,83105.522015357,FALSE,1,0.78494623655914,50602.3072106392,2,1
157,88165.4107065488,FALSE,1,0.629032258064516,35604.087825931,2,1
158,86422.3686186744,FALSE,0,0.290322580645161,64153.7557977667,2,1
159,98637.9294012121,FALSE,1,0.166666666666667,56599.3844225739,2,0
160,80969.2666425877,TRUE,1,0.032258064516129,72757.6165572254,2,1
161,81157.6699857328,FALSE,0,0.327956989247312,76885.7063662965,2,0
162,85027.1791424765,FALSE,1,0.413978494623656,35698.403588631,2,1
163,89691.0022693674,FALSE,1,0.946236559139785,28291.2492488598,2,1
164,77984.5766809323,TRUE,0,0.0645161290322581,67434.9312727646,2,1
165,95056.7078772731,FALSE,0,0.473118279569892,56443.29333044,2,1
166,67842.3419834371,FALSE,0,1,32439.853051935,2,1
167,92387.4153468286,TRUE,1,0.00537634408602151,82378.9877912746,2,0
168,91550.0499773262,FALSE,0,0.763440860215054,39387.1940349933,2,0
169,74254.9733992425,TRUE,0,0.0537634408602151,89541.8312853927,2,0
170,93864.3808877967,FALSE,0,0.204301075268817,60124.3532015232,2,0
171,88897.9590282701,FALSE,0,0.252688172043011,63145.481559788,2,1
172,92049.8045341369,FALSE,1,0.720430107526882,41612.0787500734,2,1
173,104934.905252201,FALSE,1,0.758064516129032,37743.0701262481,2,0
174,86131.5316463666,FALSE,1,0.838709677419355,33219.058564703,2,1
175,79241.1843242307,FALSE,1,0.198924731182796,61871.9989313102,2,1
176,74598.3961090518,FALSE,1,0.67741935483871,38219.118477891,2,1
177,95590.1227431917,FALSE,0,0.134408602150538,33758.5754225084,2,1
178,105078.766428062,FALSE,0,0.548387096774194,57557.1628114663,2,1
179,79107.3537968383,TRUE,1,0.0376344086021505,80279.6910249554,2,1
180,80183.199660766,FALSE,0,0.876344086021505,37227.8145977347,2,1
181,73065.1211797088,FALSE,0,0.989247311827957,22107.2402399852,2,1
182,71857.9588672959,FALSE,1,0.903225806451613,30799.432208095,2,0
183,104024.010333319,FALSE,1,0.360215053763441,60676.3651112577,2,1
184,85328.0891698171,FALSE,0,0.516129032258065,47884.7441051588,2,0
185,98021.0838167225,FALSE,0,0.951612903225806,40044.0666950487,2,1
186,80270.9186442697,FALSE,0,0.639784946236559,46548.4530709213,2,0
1,85873.5163101314,FALSE,1,0.594339622641509,31999.7701991135,3,1
2,97082.5353434865,FALSE,0,0.905660377358491,36066.4563463188,3,1
3,88439.1896717016,FALSE,0,0.320754716981132,49609.1750639517,3,0
4,83305.2450708989,FALSE,0,0.89622641509434,41621.3554007814,3,1
5,93871.4825580052,FALSE,0,0.141509433962264,66013.9656862993,3,0
6,81648.9742844145,FALSE,0,0.735849056603774,39729.2020061058,3,1
7,97459.219957244,FALSE,1,0.952830188679245,47260.5217903137,3,0
8,99641.1863691132,FALSE,0,0.933962264150943,35653.7564998507,3,0
9,88595.0874575887,FALSE,0,0.80188679245283,34778.8386281798,3,1
10,88377.3029163177,FALSE,0,0.660377358490566,37719.15325423,3,0
11,98285.9209505826,FALSE,1,0.773584905660377,52288.5838078882,3,0
12,93737.5787346311,FALSE,0,0.377358490566038,55891.7343181379,3,1
13,79820.8573372276,FALSE,0,0.179245283018868,62804.4466750807,3,0
14,91434.7859416334,FALSE,0,0.556603773584906,59767.3793388248,3,0
15,82921.1341233948,FALSE,1,0.726415094339623,30324.4684304932,3,1
16,84947.9417448178,FALSE,0,0.924528301886792,27628.5394097318,3,1
17,99859.7232133057,FALSE,1,0.264150943396226,49892.3978161251,3,0
18,88191.8537900118,FALSE,1,0.830188679245283,35080.1645598232,3,1
19,79718.8880677606,FALSE,0,0.707547169811321,30425.4093234123,3,0
20,88824.7924405174,TRUE,1,0.0660377358490566,83721.5392920308,3,0
21,81325.6069189701,FALSE,1,0.452830188679245,50990.9659570812,3,0
22,88845.9511525325,FALSE,0,0.915094339622642,29164.5954041248,3,1
23,96313.0683171932,FALSE,0,0.69811320754717,58645.0866397644,3,1
24,83004.6251330523,FALSE,0,0.518867924528302,41116.827906947,3,1
