"id","entrance_exam","tutoring","tutoring_text","exit_exam"
314,80.2246878563714,FALSE,"No tutor",49.370952467652
315,85.2233364338517,TRUE,"Tutor",86.6584527432885
316,43.3886146417102,TRUE,"Tutor",61.807821877351
317,93.0312837057633,FALSE,"No tutor",75.6074509036694
318,72.1882731203274,FALSE,"No tutor",63.438149354478
319,78.5436057746278,TRUE,"Tutor",77.0950189188702
320,86.4316188145049,FALSE,"No tutor",64.4646751792661
321,94.6087305018507,FALSE,"No tutor",80.7925301134673
322,73.6310896247639,FALSE,"No tutor",65.7080562408144
323,78.4345032195889,FALSE,"No tutor",68.3127116108197
324,89.0080275348783,FALSE,"No tutor",72.3147036886898
325,75.482697366542,TRUE,"Tutor",77.1627145446536
326,82.0620550294225,FALSE,"No tutor",59.5621134234833
327,87.2582533974405,FALSE,"No tutor",66.720925687198
328,68.1813013807658,TRUE,"Tutor",78.4010964579709
329,82.8583096720472,FALSE,"No tutor",58.4577667653947
330,96.436440857371,FALSE,"No tutor",74.9172825327856
331,99.0059398111071,FALSE,"No tutor",68.0407345556873
332,86.1014289334729,FALSE,"No tutor",64.8984675587795
333,60.2291306986602,FALSE,"No tutor",50.0608043542456
334,56.4481923499601,TRUE,"Tutor",58.3330776945523
335,72.0214709800099,FALSE,"No tutor",64.2552732466169
336,94.5943635262071,FALSE,"No tutor",74.2050425619301
337,74.1401547507796,TRUE,"Tutor",78.5896529018091
338,38.4110777708944,TRUE,"Tutor",44.8365438269461
339,99.7755418726571,FALSE,"No tutor",77.0158666592855
340,88.3972064399548,FALSE,"No tutor",62.3416810985321
341,53.1459735689474,TRUE,"Tutor",63.1605242738355
342,67.5705508026017,FALSE,"No tutor",46.0739328342598
343,61.455193501854,FALSE,"No tutor",48.60535647688
344,69.1215287301005,TRUE,"Tutor",75.700357662362
345,67.3477104026037,TRUE,"Tutor",69.1387469290014
346,77.5316671959593,FALSE,"No tutor",63.6756349485846
347,89.7923659145932,FALSE,"No tutor",67.7350674445235
348,92.5678677106228,FALSE,"No tutor",75.1812706060161
349,77.1666183657297,FALSE,"No tutor",68.0908142231206
350,84.0803965840227,FALSE,"No tutor",69.0338367420395
351,89.6220283264927,TRUE,"Tutor",70.1086309794929
352,69.9564185506549,TRUE,"Tutor",74.393581959529
353,75.1004679129631,TRUE,"Tutor",72.1155155466103
354,91.6907683883822,FALSE,"No tutor",76.2927821309314
355,85.3261134587114,FALSE,"No tutor",72.1322768297566
356,79.0074564838722,FALSE,"No tutor",73.2951835945049
357,93.9263187844563,FALSE,"No tutor",65.5020471832819
358,82.1939810456633,TRUE,"Tutor",72.7943401972356
359,87.5919789401538,FALSE,"No tutor",74.7189591534895
360,97.7199498268378,FALSE,"No tutor",65.6781793589053
361,82.1815270507849,FALSE,"No tutor",79.5776278463318
362,85.529873302794,FALSE,"No tutor",57.8167738860487
363,86.3842553572233,FALSE,"No tutor",57.5273650887849
364,66.9321927678571,TRUE,"Tutor",67.258968489482
365,75.2964299465555,FALSE,"No tutor",66.5103029792082
366,92.6481494509437,FALSE,"No tutor",78.9034939483793
367,70.8489482184114,FALSE,"No tutor",66.6525259037187
368,79.5038787447497,FALSE,"No tutor",69.3922845391788
369,74.8704371914378,FALSE,"No tutor",67.1400128858631
370,64.6304421108397,FALSE,"No tutor",48.8707349497957
371,75.8104195594303,TRUE,"Tutor",78.3311733053583
372,38.7818638798019,TRUE,"Tutor",54.7799157468329
373,75.7821061284989,TRUE,"Tutor",72.0135955015388
374,92.783782563323,FALSE,"No tutor",67.4958414937757
375,92.5364326738326,FALSE,"No tutor",77.86683368222
376,96.823398553417,FALSE,"No tutor",78.9625500965954
377,88.7021332125812,FALSE,"No tutor",72.5132997298842
378,87.9981082091202,FALSE,"No tutor",65.52020380743
379,86.4253201360838,FALSE,"No tutor",68.9434622767887
380,63.0090482866089,TRUE,"Tutor",74.1717152019406
381,92.9386548709571,FALSE,"No tutor",72.1462099509551
382,77.3878564539266,FALSE,"No tutor",60.5031089884277
383,68.4783453071544,TRUE,"Tutor",71.9502540794328
384,79.9888980067962,FALSE,"No tutor",71.2745077138428
385,74.7663160258018,FALSE,"No tutor",69.0276392760988
386,90.0698665849259,FALSE,"No tutor",71.7135817320926
387,93.0449629600827,FALSE,"No tutor",68.7542595154242
388,72.9669031422955,FALSE,"No tutor",53.1933454018335
389,83.9071923168649,FALSE,"No tutor",75.8456819589009
390,71.8329219825253,TRUE,"Tutor",76.6412222658369
391,71.0822443425734,TRUE,"Tutor",82.6015969913268
392,45.414788756617,TRUE,"Tutor",56.8377091785921
393,83.8908469011699,FALSE,"No tutor",60.9475521091534
394,62.1196884946643,TRUE,"Tutor",64.0221726139729
395,86.940242725287,FALSE,"No tutor",57.797343178711
396,94.3755115730053,FALSE,"No tutor",67.3588127516091
397,92.3643080152606,FALSE,"No tutor",75.4856576676388
398,80.1700723951265,FALSE,"No tutor",52.4109467462772
399,75.9729116016516,FALSE,"No tutor",59.3643689457815
400,88.6269070033223,FALSE,"No tutor",64.5320764703117
401,73.6738196584603,FALSE,"No tutor",68.3288875252043
402,63.6850716212967,TRUE,"Tutor",68.7397117718788
403,93.1029669876921,FALSE,"No tutor",79.8212479513832
404,96.922585353686,FALSE,"No tutor",74.0237422151291
405,92.9054727202934,FALSE,"No tutor",59.526266556343
406,89.5023103776471,FALSE,"No tutor",73.1541608009713
407,82.2971131037191,FALSE,"No tutor",65.6357051835384
408,58.9313169077742,TRUE,"Tutor",57.8613057587534
409,72.858677049803,FALSE,"No tutor",71.5947973139862
410,85.9317224289056,TRUE,"Tutor",87.0380577700333
411,78.4436496726216,TRUE,"Tutor",80.7491754863976
412,85.1525148376123,FALSE,"No tutor",65.152682968483
413,54.3565251555736,TRUE,"Tutor",61.5443130325341
414,53.2866590387029,TRUE,"Tutor",50.8045919668173
415,92.073534214318,FALSE,"No tutor",79.3767386110696
416,88.0226738183793,FALSE,"No tutor",72.2837400803138
417,95.6734608010476,FALSE,"No tutor",63.4963516668461
418,69.9091099188447,TRUE,"Tutor",74.6225698848532
419,73.6146609851791,FALSE,"No tutor",63.7303624150868
420,89.0253700825717,FALSE,"No tutor",70.5512553572352
421,64.2539836059177,TRUE,"Tutor",66.8258073890946
422,94.0692019443178,FALSE,"No tutor",68.6706882705985
423,91.6172418032969,FALSE,"No tutor",64.9575882065413
424,78.4916679746024,FALSE,"No tutor",58.4815379780332
425,68.0620292410516,TRUE,"Tutor",62.819796347125
426,62.9047715775062,TRUE,"Tutor",72.9586198336805
427,56.3868950857697,TRUE,"Tutor",63.4402057327399
428,92.5511933584216,FALSE,"No tutor",82.8994962226978
429,63.4035861431733,TRUE,"Tutor",64.9902666236581
430,79.553375599755,FALSE,"No tutor",71.7800712339094
431,81.5957966548602,FALSE,"No tutor",76.3558496519533
432,94.7228111848509,FALSE,"No tutor",81.701210789664
433,68.3764927472822,TRUE,"Tutor",64.6451978122562
434,71.247348055573,FALSE,"No tutor",58.1204488439381
435,78.0714674178343,FALSE,"No tutor",58.3132239559599
436,91.1170420406176,FALSE,"No tutor",74.4818665626336
437,89.0058424426288,FALSE,"No tutor",68.0558651082769
438,77.9884300241862,FALSE,"No tutor",60.6421776758637
439,54.9348451793076,TRUE,"Tutor",63.1260752928336
440,83.3121010289625,FALSE,"No tutor",74.2654360581267
441,89.3403801023408,TRUE,"Tutor",69.9168733575722
442,68.3242012081626,TRUE,"Tutor",61.5773306385557
443,69.7495869678174,TRUE,"Tutor",71.3087909138617
444,47.1595072485312,TRUE,"Tutor",59.5641318640272
445,42.4100999393993,TRUE,"Tutor",58.5143399454673
446,80.0824505721521,FALSE,"No tutor",67.0385134201784
447,77.7557796156259,TRUE,"Tutor",74.2778454913885
448,87.2313532959973,FALSE,"No tutor",68.5278501968529
449,89.1019757860316,FALSE,"No tutor",67.6674231942781
450,83.0707561946614,FALSE,"No tutor",73.2042755976165
451,73.7285688393553,FALSE,"No tutor",72.7948735234415
452,78.233140744397,TRUE,"Tutor",76.8228747157196
453,74.2276822198281,FALSE,"No tutor",56.3428197914377
454,74.2637182521621,FALSE,"No tutor",68.9624116273914
455,63.2864084844872,TRUE,"Tutor",66.52477792518
456,82.0282806484494,FALSE,"No tutor",67.2844698809744
457,37.2400150933999,TRUE,"Tutor",64.1220499291956
458,69.5321464776778,TRUE,"Tutor",75.9859482659028
459,92.2977175704173,FALSE,"No tutor",62.8963196095685
460,82.0782572065777,TRUE,"Tutor",83.9335693788487
461,67.8530632009334,TRUE,"Tutor",74.3295629680535
462,83.9427171762196,TRUE,"Tutor",82.3330344607072
463,71.4387893911183,FALSE,"No tutor",50.06239563271
464,47.3292185495296,TRUE,"Tutor",60.1260207822105
465,86.9460017684404,FALSE,"No tutor",63.8971626129402
466,78.0591024795739,FALSE,"No tutor",57.5377052364056
467,85.9445645020659,FALSE,"No tutor",70.8234557115826
468,91.7393136745985,FALSE,"No tutor",78.6064589358674
469,96.5032306229187,FALSE,"No tutor",71.8991700692465
470,74.3271971576204,FALSE,"No tutor",64.8596582308499
471,65.9371051253831,FALSE,"No tutor",45.3284081209952
472,65.0711336088368,TRUE,"Tutor",71.3758523105732
473,93.8008670112056,FALSE,"No tutor",74.2485438587949
474,91.7611948600513,FALSE,"No tutor",65.1787749421093
475,91.859388903785,FALSE,"No tutor",75.7508668654776
476,87.3713817417803,FALSE,"No tutor",68.8256722058894
477,74.7946998475472,TRUE,"Tutor",68.3200839007927
478,66.0985018249777,TRUE,"Tutor",71.073953552412
479,57.2166456695167,TRUE,"Tutor",71.8204920510935
480,65.6228666751829,FALSE,"No tutor",55.2889993671869
481,87.5096899687803,FALSE,"No tutor",70.8773621779965
482,91.270643808407,FALSE,"No tutor",82.6003537139142
483,82.4121378550506,TRUE,"Tutor",74.041098805686
484,75.9144642409316,FALSE,"No tutor",61.9134071809471
